<DTYYYYMMDD>,<Ticker>,<Open>,<High>,<Low>,<Close>,<Volume>
2025-11-20,NLG,36.4,36.65,35.25,35.35,4088700
2025-11-20,POW,12.5625,12.6465,12.4364,12.5625,4134300
2025-11-20,REE,58.1876,58.2732,57.7598,57.7647,439500
2025-11-20,SSI,31.5592,31.8325,31.1038,31.6993,21063700
2025-11-20,TCB,34.1286,34.2755,33.8838,33.8872,6941100
2025-11-20,VCB,59.6,59.7,59.2,59.4,2259400
2025-11-20,VHM,96.7,98.4,96.0,97.8,3350300
2025-11-20,VNM,61.4,61.6,60.5,60.7,2656100
2025-11-20,VSC,22.3,22.8,21.9,22.35,7203100
2025-11-20,PNJ,58.8238,58.9559,57.3054,57.9743,1169700
2025-11-21,HSG,13.1901,13.2285,12.9978,13.1533,3150500
2025-11-21,HPG,24.2368,24.5046,24.0136,24.461,22607900
2025-11-21,HCM,22.1265,22.274,21.979,22.1265,5656500
2025-11-21,MSN,78.4,78.4,77.2,77.5,4020000
2025-11-21,FPT,95.6676,98.7914,95.4724,98.405,7936900
2025-11-21,CMG,34.6367,34.6822,34.2731,34.5458,452800
2025-11-21,GMD,60.7375,62.098,60.1544,61.4178,864500
2025-11-21,MWG,80.4,80.4,78.1,80.0,8331600
2025-11-21,NLG,35.4,36.2,35.3,35.95,1653300
2025-11-21,PNJ,57.7015,57.7015,57.1073,57.5121,258200
2025-11-21,VNM,60.3,60.7,59.7,59.9,4191100
2025-11-21,VHM,96.1,99.3,96.1,99.3,3947400
2025-11-21,VCB,59.1,59.2,58.7,59.0,3452400
2025-11-21,VSC,22.05,22.5,21.65,22.3,8469700
2025-11-21,SSI,31.2439,31.4716,31.0161,31.2439,18445600
2025-11-21,REE,58.1876,58.1876,57.1608,57.3368,371100
2025-11-21,POW,12.6045,12.7726,12.4364,12.5625,8454000
2025-11-21,TCB,33.7893,33.7893,32.8099,33.5445,8560200
2025-11-24,MSN,77.7,79.0,77.7,77.8,3380300
2025-11-24,CMG,34.2731,34.8185,34.2731,34.6822,122600
2025-11-24,FPT,98.3033,98.6938,97.2295,97.8193,5061800
2025-11-24,GMD,61.4114,61.703,61.1199,61.1262,437700
2025-11-24,HCM,22.274,22.4215,22.1757,22.1757,4541500
2025-11-24,HPG,24.46,24.5939,24.1922,24.1932,14707800
2025-11-24,HSG,13.1533,13.3072,12.9995,12.9995,2488100
2025-11-24,MWG,80.3,80.4,79.2,79.3,4147400
2025-11-24,NLG,35.7,36.15,35.7,35.85,652900
2025-11-24,PNJ,57.8335,57.8335,57.5034,57.7762,135200
2025-11-24,VNM,60.1,63.4,60.1,63.0,9900300
2025-11-24,VHM,99.3,104.0,98.7,102.7,6062300
2025-11-24,VCB,59.0,59.3,58.7,58.8,2025600
2025-11-24,VSC,22.4,22.75,22.25,22.25,4733700
2025-11-24,SSI,31.5171,31.7904,31.2439,31.335,11833000
2025-11-24,REE,57.3319,57.3319,56.4762,56.7378,286300
2025-11-24,POW,12.603,12.9391,12.561,12.6885,9268600
2025-11-24,TCB,33.59,33.6879,33.1983,33.2506,8275900
2025-11-25,MSN,78.0,78.7,77.0,77.0,3736600
2025-11-25,CMG,34.6367,34.7731,33.864,33.864,357900
2025-11-25,FPT,97.3271,97.9129,96.6438,97.3311,4494900
2025-11-25,GMD,61.2171,61.6058,60.2454,61.1262,1312100
2025-11-25,HCM,22.2717,22.3701,21.6818,21.7823,7600900
2025-11-25,HPG,24.2368,24.4153,24.0136,24.0146,24346200
2025-11-25,HSG,12.9593,13.1901,12.8055,12.8456,2823100
2025-11-25,MWG,79.0,79.8,78.5,78.5,4223700
2025-11-25,VSC,22.35,22.4,21.35,21.65,7736100
2025-11-25,PNJ,57.9083,57.9743,57.4461,57.4461,283600
2025-11-25,POW,12.8131,12.8131,12.435,12.4364,7901900
2025-11-25,REE,57.7598,57.7598,55.6205,55.6253,780400
2025-11-25,SSI,31.1072,31.2439,29.6953,29.9231,53026500
2025-11-25,TCB,33.2962,33.2962,32.7576,32.7609,9145600
2025-11-25,VCB,58.9,59.0,58.2,58.2,2755000
2025-11-25,VHM,103.4,104.0,101.2,102.6,4457800
2025-11-25,VNM,63.0,63.2,61.9,61.9,4907900
2025-11-25,NLG,35.8,36.3,35.0,35.0,2632200
2025-11-26,HSG,12.8824,13.0362,12.844,12.961,2180500
2025-11-26,HPG,24.0583,24.2814,23.969,24.1932,19022200
2025-11-26,HCM,21.8315,22.6182,21.8315,22.3232,7296200
2025-11-26,MSN,77.5,78.6,77.3,78.6,3197800
2025-11-26,FPT,97.4248,97.8152,96.5462,96.6478,5830900
2025-11-26,CMG,33.864,34.4549,33.6822,34.0913,228500
2025-11-26,GMD,61.2171,61.8973,60.7313,61.6121,1233200
2025-11-26,MWG,78.5,80.2,78.5,80.2,4735000
2025-11-26,NLG,35.45,36.15,35.3,36.15,1311100
2025-11-26,PNJ,57.4374,57.7015,57.2393,57.5781,427200
2025-11-26,VNM,62.3,63.2,62.3,62.8,3651000
2025-11-26,VHM,102.8,102.9,100.1,102.1,4375200
2025-11-26,VCB,58.5,58.6,57.8,58.1,5371200
2025-11-26,VSC,22.1,23.15,21.0,23.15,14369800
2025-11-26,SSI,30.0597,31.0161,30.0142,30.9706,36038100
2025-11-26,REE,56.2195,56.2195,55.1927,55.6253,450900
2025-11-26,POW,12.5625,12.7726,12.5205,12.7726,8180100
2025-11-26,TCB,32.9078,33.2017,32.8099,33.1527,7859900
2025-11-27,MSN,78.9,79.8,78.4,78.5,4485400
2025-11-27,CMG,34.0875,34.542,34.0875,34.1367,188800
2025-11-27,FPT,96.839,97.4248,95.7652,97.1359,4780500
2025-11-27,GMD,61.703,62.4803,61.3143,62.098,1196000
2025-11-27,HCM,22.4192,22.4684,22.0259,22.0773,5295400
2025-11-27,HPG,24.2814,24.3707,24.0136,24.0146,13956200
2025-11-27,HSG,12.9978,13.0747,12.9593,12.961,1603500
2025-11-27,MWG,80.0,80.1,79.5,80.0,3506200
2025-11-27,NLG,36.15,36.35,35.65,35.7,603800
2025-11-27,PNJ,57.6355,59.55,57.6355,59.559,831600
2025-11-27,VNM,63.0,63.4,62.0,62.0,3962300
2025-11-27,VHM,102.5,103.6,101.3,102.5,3140200
2025-11-27,VCB,58.2,58.5,57.9,57.9,3113500
2025-11-27,VSC,23.2,23.3,22.55,22.65,7516900
2025-11-27,SSI,30.834,31.1072,30.1963,30.2419,20104000
2025-11-27,REE,55.7061,56.5618,55.6205,56.481,379800
2025-11-27,POW,12.8986,12.9406,12.7305,12.8146,7491700
2025-11-27,TCB,33.2506,33.4955,33.0058,33.0548,8857300
2025-11-28,MSN,78.8,79.0,77.4,77.4,4238900
2025-11-28,CMG,34.1784,34.4057,33.9512,34.0003,191000
2025-11-28,FPT,96.7414,97.0343,94.789,94.7929,6210400
2025-11-28,GMD,62.2924,62.8755,61.6121,62.1952,1068200
2025-11-28,HCM,22.0751,22.2226,21.7801,21.7823,4647700
2025-11-28,HPG,24.0136,24.1475,23.7012,23.7021,20789300
2025-11-28,HSG,12.9593,13.0362,12.7671,12.8456,1846400
2025-11-28,MWG,80.0,80.1,79.2,79.9,3026700
2025-11-28,VSC,22.8,23.3,22.0,22.0,14751500
2025-11-28,PNJ,59.7572,60.2194,58.6346,60.0873,436200
2025-11-28,POW,12.9826,13.2767,12.8146,12.8146,12370000
2025-11-28,REE,56.3906,56.4762,55.7061,55.7964,133400
2025-11-28,SSI,30.193,30.4663,29.6465,29.8775,25473600
2025-11-28,TCB,33.0548,33.2017,32.614,33.0548,8390800
2025-11-28,VCB,58.0,58.1,57.4,57.4,3534300
2025-11-28,VHM,102.0,103.3,101.3,102.9,3434700
2025-11-28,VNM,62.2,64.5,62.2,64.0,11898300
2025-11-28,NLG,35.7,35.95,35.45,35.95,963800
2025-12-01,HSG,12.8841,12.9226,12.6918,12.6918,2270500
2025-12-01,HPG,23.7905,23.8797,23.6566,23.6575,19747100
2025-12-01,HCM,21.9276,22.0259,21.7309,21.7331,3749500
2025-12-01,MSN,77.8,79.2,77.7,78.8,5362600
2025-12-01,FPT,95.5725,96.3615,94.7834,95.2862,3125100
2025-12-01,CMG,34.5003,34.5003,33.7731,33.9549,209000
2025-12-01,GMD,62.098,62.1952,60.9319,61.7093,561500
2025-12-01,MWG,79.7,80.1,79.5,80.0,2955600
2025-12-01,VSC,22.4,22.8,22.05,22.1,6175100
2025-12-01,PNJ,59.7572,60.6155,58.4366,60.4835,564200
2025-12-01,VNM,64.3,65.9,64.3,64.9,9107300
2025-12-01,VHM,104.0,107.3,103.0,105.7,5879600
2025-12-01,VCB,57.6,58.0,57.5,57.5,2824900
2025-12-01,NLG,36.0,36.15,35.6,35.65,518500
2025-12-01,SSI,30.0597,30.1963,29.1488,29.1488,28396500
2025-12-01,REE,55.8772,56.0484,55.2782,55.283,184900
2025-12-01,POW,12.8566,12.8986,12.5205,12.5205,7348700
2025-12-01,TCB,33.0058,33.0058,32.5161,32.5161,7034700
2025-12-02,MSN,78.9,79.5,78.0,78.6,4648900
2025-12-02,CMG,33.9966,33.9966,32.8604,33.2276,606900
2025-12-02,FPT,95.4738,95.967,94.093,95.2862,5560800
2025-12-02,GMD,61.029,61.029,60.1544,60.9319,1273000
2025-12-02,HCM,21.7801,22.1243,21.6326,21.9298,7069200
2025-12-02,HPG,23.7012,23.7905,23.3887,23.6575,26073200
2025-12-02,HSG,12.6918,12.7303,12.4995,12.6918,3278400
2025-12-02,MWG,79.8,80.1,79.3,80.0,3953000
2025-12-02,NLG,35.6,35.65,34.8,35.2,1936700
2025-12-02,PNJ,60.1533,60.4835,58.8327,60.4835,444000
2025-12-02,VNM,64.8,65.6,64.5,65.0,6764300
2025-12-02,VHM,105.9,106.8,103.6,106.8,4533700
2025-12-02,VCB,57.5,57.8,57.2,57.6,3185600
2025-12-02,VSC,22.3,22.3,21.45,22.0,8466700
2025-12-02,SSI,28.8755,29.5587,28.8755,29.4221,31339700
2025-12-02,REE,55.2782,55.4494,53.9091,53.9993,475800
2025-12-02,POW,12.5625,12.7726,12.3524,12.5205,9647400
2025-12-02,TCB,32.5161,33.5934,32.4671,33.4955,14025300
2025-12-03,MSN,79.2,81.2,78.9,80.6,12175800
2025-12-03,CMG,33.4058,33.633,32.9967,33.5003,292700
2025-12-03,FPT,95.6711,95.6711,94.6848,95.2862,6475300
2025-12-03,GMD,60.9319,61.029,60.5431,60.9319,1275500
2025-12-03,HCM,22.0282,22.3232,21.9298,22.3232,5687700
2025-12-03,HPG,23.7458,23.969,23.6119,23.9253,21527600
2025-12-03,HSG,12.7671,12.8824,12.7286,12.8456,1821200
2025-12-03,MWG,80.2,85.5,80.2,84.7,15177100
2025-12-03,VSC,22.15,22.9,22.05,22.65,8468900
2025-12-03,PNJ,60.4743,60.4743,59.55,60.3514,401200
2025-12-03,POW,12.6465,12.6465,12.4785,12.4785,5478600
2025-12-03,REE,54.4225,54.9359,54.1658,54.9406,285700
2025-12-03,SSI,29.5099,29.6465,29.2822,29.4676,22047800
2025-12-03,TCB,33.5445,34.279,33.5445,34.1811,16220500
2025-12-03,VCB,57.8,59.1,57.8,58.9,6161200
2025-12-03,VHM,106.9,107.0,104.8,106.8,4477200
2025-12-03,VNM,65.1,65.2,64.0,64.6,5383600
2025-12-03,NLG,35.5,36.1,35.25,36.1,926900
2025-12-04,HSG,12.8824,13.0362,12.8824,12.961,2786100
2025-12-04,HPG,24.0583,24.5046,24.0136,24.3717,35081200
2025-12-04,HCM,22.4215,22.7165,22.3724,22.6182,10588600
2025-12-04,MSN,81.3,81.3,79.9,79.9,5309300
2025-12-04,FPT,95.2862,97.1604,95.2862,96.174,7387500
2025-12-04,CMG,33.5003,33.9549,33.4549,33.6367,186200
2025-12-04,GMD,61.2234,61.8065,60.3488,60.3488,1570000
2025-12-04,MWG,85.0,86.2,84.6,85.8,7082600
2025-12-04,VSC,22.95,23.75,22.8,23.1,17615600
2025-12-04,PNJ,60.4835,60.7476,59.6251,59.6251,302200
2025-12-04,VNM,65.0,65.1,63.4,63.4,5918000
2025-12-04,VHM,106.2,106.2,104.2,105.2,4584800
2025-12-04,VCB,59.0,59.4,58.7,58.9,2923100
2025-12-04,NLG,36.1,36.45,36.0,36.1,1782800
2025-12-04,SSI,29.6465,30.193,29.601,29.8775,32017100
2025-12-04,REE,55.5349,55.5349,54.5081,54.6839,377100
2025-12-04,POW,12.519,12.8551,12.519,12.6465,9212900
2025-12-04,TCB,34.279,34.7687,34.0831,34.6708,12020600
2025-12-05,MWG,85.7,85.7,84.1,85.1,6818100
2025-12-05,FPT,96.174,96.174,94.793,94.8917,5062500
2025-12-05,GMD,60.5431,60.7375,59.2798,59.2798,1149500
2025-12-05,HCM,22.7165,22.7165,22.4215,22.4707,7354200
2025-12-05,HPG,24.4153,24.4153,24.1029,24.1039,17662100
2025-12-05,HSG,12.9995,12.9995,12.7687,12.8072,2374000
2025-12-05,MSN,80.2,80.6,78.2,78.2,6658500
2025-12-05,CMG,33.6367,33.9094,33.364,33.364,345000
2025-12-05,NLG,36.1,36.1,35.5,35.6,867500
2025-12-05,POW,12.687,12.8551,12.603,12.6465,8142400
2025-12-05,REE,54.7648,54.9359,54.5081,54.9406,295700
2025-12-05,SSI,30.0109,30.0564,29.3278,29.3765,47092900
2025-12-05,TCB,34.7687,34.7687,33.9852,33.9852,7316700
2025-12-05,VCB,59.0,59.2,58.2,58.3,3604700
2025-12-05,VHM,105.0,108.5,104.8,107.0,5143500
2025-12-05,VNM,63.6,64.5,63.4,63.4,3598900
2025-12-05,VSC,23.3,23.35,22.55,22.6,8738900
2025-12-05,PNJ,59.2949,60.7476,59.1629,60.4835,455900
2025-12-08,HSG,12.8456,12.8841,12.6533,12.6918,1629900
2025-12-08,HPG,24.0136,24.1922,23.8797,23.8807,21455600
2025-12-08,HCM,22.5199,22.6182,22.1265,22.1265,6436800
2025-12-08,MSN,78.0,78.8,77.9,77.9,4073000
2025-12-08,FPT,95.2862,95.9767,94.2012,94.2012,5278600
2025-12-08,CMG,33.364,33.6367,33.0912,33.1367,257000
2025-12-08,GMD,59.9601,59.9601,57.4334,57.8221,1698000
2025-12-08,MWG,84.3,85.1,83.5,84.9,4614500
2025-12-08,VSC,22.65,22.65,21.95,21.95,8102100
2025-12-08,PNJ,60.6724,60.6724,59.0219,59.0308,422100
2025-12-08,VNM,63.3,64.5,63.2,63.5,3322000
2025-12-08,VHM,107.0,110.0,106.0,110.0,4603000
2025-12-08,VCB,58.2,58.3,57.8,57.9,2141500
2025-12-08,NLG,35.7,35.9,35.0,35.85,1427700
2025-12-08,SSI,30.0,30.45,29.4,29.4,31938300
2025-12-08,REE,54.1658,55.1071,54.1658,54.256,266900
2025-12-08,POW,12.729,12.771,12.435,12.4364,8508300
2025-12-08,TCB,33.9362,34.0831,33.4465,33.4955,6283600
2025-12-09,CMG,33.1367,33.1822,32.7276,33.1822,345200
2025-12-09,FPT,94.2012,95.6808,93.1162,95.5822,9961500
2025-12-09,GMD,57.8221,57.8221,56.2672,56.8503,2522000
2025-12-09,HCM,22.274,22.7657,21.8315,22.5199,13656800
2025-12-09,HPG,23.8351,24.0136,23.5673,23.5682,39911800
2025-12-09,HSG,12.6918,12.7303,12.4226,12.6918,3198700
2025-12-09,MWG,84.5,84.5,82.5,84.0,6672700
2025-12-09,NLG,35.6,35.9,34.85,35.25,1702800
2025-12-09,MSN,77.9,78.0,76.6,77.0,6841600
2025-12-09,POW,12.4785,12.5625,12.1844,12.1844,14788000
2025-12-09,PNJ,59.286,59.55,57.6355,58.4365,675000
2025-12-09,VNM,63.5,64.1,62.5,62.5,5389200
2025-12-09,VHM,110.8,111.4,104.7,107.5,7599600
2025-12-09,VCB,57.9,58.7,57.3,58.0,4519400
2025-12-09,VSC,22.1,22.2,21.4,21.6,10588500
2025-12-09,SSI,29.35,29.4,28.4,28.75,30826600
2025-12-09,REE,54.7648,54.7648,53.5668,53.657,339000
2025-12-09,TCB,33.4921,33.4921,32.8066,33.1037,10774500
2025-12-10,MSN,77.1,77.4,76.6,77.0,3186100
2025-12-10,CMG,33.4512,33.4512,33.1785,33.2276,129700
2025-12-10,FPT,95.7697,95.7697,94.2903,94.2998,3894100
2025-12-10,GMD,57.0447,57.239,56.17,56.3644,1255400
2025-12-10,HCM,22.6182,22.8641,22.5199,22.6674,7888000
2025-12-10,HPG,23.7905,24.1029,23.7458,23.7914,19708000
2025-12-10,HSG,12.7286,12.8055,12.6132,12.6533,1778800
2025-12-10,MWG,83.2,84.4,82.5,83.0,4887900
2025-12-10,VHM,107.0,107.0,100.2,103.5,7908400
2025-12-10,PNJ,58.3617,58.4937,57.9656,58.1724,364200
2025-12-10,POW,12.3,12.55,12.2,12.3,8521300
2025-12-10,REE,54.5937,54.5937,53.4813,54.1705,225400
2025-12-10,SSI,29.0,29.3,28.9,29.25,12135600
2025-12-10,TCB,33.0548,33.4465,33.0058,33.0058,5381400
2025-12-10,VCB,58.3,58.6,57.8,58.2,3082500
2025-12-10,VNM,62.4,64.5,62.3,63.1,3470500
2025-12-10,NLG,35.25,35.55,34.8,34.85,1038600
2025-12-10,VSC,21.95,21.95,21.1,21.25,6171300
2025-12-11,HSG,12.6918,12.7687,12.5764,12.6149,1730400
2025-12-11,HPG,23.8351,24.0136,23.6566,23.7021,17142200
2025-12-11,HCM,22.7142,22.9601,22.5176,22.569,7137400
2025-12-11,CMG,33.2694,33.8148,33.1785,33.3185,305400
2025-12-11,FPT,94.5958,95.2862,94.2998,94.6944,5201600
2025-12-11,MSN,77.4,77.6,76.0,76.1,3520000
2025-12-11,GMD,56.4616,57.1418,56.3644,56.3644,1059300
2025-12-11,MWG,83.0,83.6,82.3,82.3,3015900
2025-12-11,VHM,101.8,103.3,101.1,101.1,3117200
2025-12-11,PNJ,58.3705,58.6346,58.0404,58.1064,179000
2025-12-11,NLG,35.0,35.25,34.75,34.8,485000
2025-12-11,VNM,63.0,63.5,61.5,61.5,4852300
2025-12-11,VCB,58.4,58.4,57.6,57.6,1746700
2025-12-11,VSC,21.15,21.6,21.15,21.2,4414800
2025-12-11,SSI,29.35,29.7,28.95,29.05,11688200
2025-12-11,REE,54.1658,54.2514,53.6524,53.657,99500
2025-12-11,TCB,33.0548,33.2996,32.712,32.712,6610500
2025-12-11,POW,12.35,12.35,12.05,12.1,3715500
2025-12-12,CMG,33.3185,33.3185,32.5458,32.5458,230800
2025-12-12,FPT,94.6944,94.6944,92.2284,92.4257,5519800
2025-12-12,GMD,56.4558,56.7473,55.7756,55.7813,1206100
2025-12-12,HCM,22.5199,22.8149,21.9298,21.979,11605100
2025-12-12,HPG,23.7458,23.8351,23.2102,23.2111,37088200
2025-12-12,HSG,12.6149,12.6533,11.8457,11.8457,4341700
2025-12-12,MWG,82.3,82.3,78.5,78.5,8896500
2025-12-12,MSN,76.5,76.6,73.1,73.5,8979200
2025-12-12,POW,12.1,12.15,11.5,11.55,8617100
2025-12-12,PNJ,58.6258,60.1442,58.0976,59.2949,814000
2025-12-12,VSC,21.45,21.45,19.75,19.75,14936200
2025-12-12,VNM,61.7,62.0,60.2,60.2,4396400
2025-12-12,VHM,101.0,101.0,94.1,94.1,6638700
2025-12-12,NLG,35.0,35.0,32.4,32.9,2057100
2025-12-12,TCB,32.7609,32.9078,31.3408,31.3408,19124300
2025-12-12,SSI,29.3,29.4,28.0,28.1,21558800
2025-12-12,REE,53.9091,53.9947,53.3101,53.3147,169300
2025-12-12,VCB,57.8,57.8,56.8,56.8,4847700
2025-12-15,CMG,32.0423,32.5877,31.815,31.9094,284100
2025-12-15,FPT,92.6136,93.1067,92.2191,92.5243,3524800
2025-12-15,GMD,55.8785,57.1418,55.2954,56.8503,1515600
2025-12-15,HCM,22.0259,22.4192,21.9768,22.274,7624600
2025-12-15,HPG,23.4334,23.5673,23.2548,23.4343,23939400
2025-12-15,HSG,11.8457,11.9611,11.6918,11.8457,3319200
2025-12-15,MSN,73.2,74.3,73.0,73.5,4188700
2025-12-15,MWG,78.4,79.2,77.6,77.7,5323900
2025-12-15,NLG,32.9,33.3,30.8,31.2,2670700
2025-12-15,POW,11.6,12.0,11.6,12.0,5197900
2025-12-15,VSC,19.7,20.05,19.5,19.6,4952100
2025-12-15,VNM,60.3,62.6,60.3,62.0,4242600
2025-12-15,VHM,94.8,96.0,91.1,92.5,5413200
2025-12-15,PNJ,59.286,60.0122,59.2199,60.0212,563000
2025-12-15,TCB,31.3408,31.6346,30.8511,31.3408,10487300
2025-12-15,SSI,28.05,28.85,28.05,28.4,18667300
2025-12-15,REE,53.139,53.4813,53.139,53.3147,538800
2025-12-15,VCB,56.8,57.3,56.7,56.8,3203100
2025-12-16,MSN,73.9,75.2,73.0,74.5,4400000
2025-12-16,CMG,31.9059,32.4059,31.3605,32.3185,216500
2025-12-16,FPT,92.623,94.1026,90.7488,93.6094,6295300
2025-12-16,GMD,57.0388,57.5246,55.6784,57.239,653600
2025-12-16,HCM,22.3724,23.4049,21.979,23.0116,13301700
2025-12-16,HPG,23.5226,24.0583,23.4334,23.8361,29329900
2025-12-16,HSG,11.8841,12.3072,11.6918,12.2303,3200800
2025-12-16,MWG,77.8,82.0,77.5,82.0,7552000
2025-12-16,NLG,31.1,32.5,30.0,32.2,3732200
2025-12-16,PNJ,60.0782,61.0025,59.6161,61.0117,807000
2025-12-16,VNM,62.0,64.4,61.7,64.2,6863300
2025-12-16,VHM,91.3,95.7,90.5,95.0,5672700
2025-12-16,VCB,56.9,57.4,56.0,56.9,6346800
2025-12-16,VSC,19.65,20.6,19.1,20.35,6123200
2025-12-16,SSI,28.6,30.35,28.0,30.25,32104500
2025-12-16,REE,53.139,53.738,51.7699,53.5714,360700
2025-12-16,POW,12.05,12.4,11.85,12.4,7467400
2025-12-16,TCB,31.3408,32.4181,29.8717,32.3202,14017600
2025-12-17,MSN,74.6,75.0,74.0,74.0,3573600
2025-12-17,CMG,32.4549,32.8185,32.364,32.5458,133600
2025-12-17,FPT,93.1162,94.9903,93.1162,94.5958,4967800
2025-12-17,GMD,57.0447,57.4334,56.5588,57.0447,392700
2025-12-17,HCM,23.0116,23.0607,22.5199,22.6182,6094600
2025-12-17,HPG,23.8351,23.8351,23.5673,23.5682,16546600
2025-12-17,HSG,12.2303,12.2687,12.0764,12.1149,1774900
2025-12-17,MWG,81.9,83.0,80.8,81.9,4829800
2025-12-17,VSC,20.35,20.45,20.0,20.0,2798100
2025-12-17,PNJ,61.1345,61.1345,60.1442,61.0117,350100
2025-12-17,POW,12.35,12.4,12.15,12.3,3601800
2025-12-17,REE,53.5668,53.8235,52.9678,52.9724,313900
2025-12-17,SSI,30.0,30.1,29.6,29.65,13669700
2025-12-17,TCB,32.3169,32.4638,31.8762,31.9284,6749600
2025-12-17,VCB,57.0,57.5,56.7,56.7,2331200
2025-12-17,VHM,94.9,95.3,92.7,94.9,3306500
2025-12-17,VNM,64.1,64.1,62.9,62.9,2090400
2025-12-17,NLG,31.8,32.1,31.2,31.25,1478900
2025-12-18,HSG,12.1534,12.1534,11.9995,12.038,1405300
2025-12-18,HPG,23.5673,23.7012,23.4334,23.5682,18777900
2025-12-18,HCM,22.5199,22.7657,22.4215,22.6182,4771600
2025-12-18,MSN,74.4,74.4,73.5,74.0,3135400
2025-12-18,FPT,94.2012,94.2998,92.623,93.1162,4115500
2025-12-18,CMG,32.5458,32.5458,32.0003,32.1367,66000
2025-12-18,GMD,56.8445,57.0388,56.5529,56.7531,210000
2025-12-18,MWG,81.3,81.6,80.5,81.6,3495200
2025-12-18,VSC,20.2,20.45,19.95,20.1,2810100
2025-12-18,PNJ,60.7384,60.7384,60.1442,60.6815,163400
2025-12-18,VNM,63.6,64.0,62.9,63.9,3065000
2025-12-18,VHM,94.9,95.0,93.5,94.9,3362700
2025-12-18,VCB,57.2,57.5,56.7,56.8,3075800
2025-12-18,NLG,31.25,32.2,30.7,31.4,1704500
2025-12-18,SSI,29.65,30.1,29.35,29.85,16276800
2025-12-18,REE,52.9678,53.0534,52.6256,52.6301,331600
2025-12-18,POW,12.3,12.35,12.15,12.3,2107200
2025-12-18,TCB,32.1243,32.4181,31.8305,32.3202,9090400
2025-12-19,MWG,81.5,83.0,81.3,82.9,5439900
2025-12-19,FPT,92.7216,93.708,92.327,92.623,4492600
2025-12-19,GMD,56.7531,57.8221,56.3644,57.8221,721500
2025-12-19,HCM,22.5176,22.9109,22.5176,22.7165,8597600
2025-12-19,HPG,23.5673,23.8351,23.5673,23.8361,29580600
2025-12-19,HSG,12.038,12.2303,11.9995,12.2303,1961200
2025-12-19,MSN,74.3,75.8,74.0,75.8,4350100
2025-12-19,CMG,32.2241,32.2241,31.3605,32.0003,171300
2025-12-19,NLG,31.55,31.95,31.5,31.7,1007600
2025-12-19,POW,12.35,12.35,12.2,12.2,2731700
2025-12-19,REE,53.5668,53.5668,52.7111,52.9724,343000
2025-12-19,SSI,30.0,30.95,29.85,30.8,42628200
2025-12-19,TCB,32.5128,32.9534,32.4148,32.9078,9184900
2025-12-19,VCB,57.0,57.5,56.7,57.5,4265500
2025-12-19,VHM,95.3,101.5,95.1,101.5,5348700
2025-12-19,VNM,63.7,64.0,63.0,64.0,2685700
2025-12-19,VSC,20.3,20.45,20.0,20.0,4302000
2025-12-19,PNJ,60.6064,61.1345,60.0122,61.0777,553200
2025-12-22,HSG,12.3072,12.3841,12.1534,12.3457,2800300
2025-12-22,HPG,23.8351,24.1922,23.7458,24.0146,54880900
2025-12-22,HCM,22.8617,23.1567,22.6651,22.9132,8120400
2025-12-22,MSN,76.0,76.2,75.5,76.0,3463700
2025-12-22,FPT,92.8202,93.0175,92.2284,92.4257,6142400
2025-12-22,CMG,31.9968,32.3604,31.9059,32.1821,184500
2025-12-22,GMD,57.8221,58.4052,57.5306,57.8221,599700
2025-12-22,MWG,82.7,85.0,82.7,85.0,7856400
2025-12-22,NLG,32.1,32.9,31.8,32.65,2153900
2025-12-22,PNJ,60.8704,62.2569,60.3423,62.0021,582800
2025-12-22,VNM,63.9,63.9,63.1,63.2,2650700
2025-12-22,VHM,104.0,107.4,102.2,107.4,4779100
2025-12-22,VCB,57.7,58.0,57.3,57.8,2961200
2025-12-22,VSC,20.15,20.95,20.15,20.8,5450000
2025-12-22,SSI,30.9,31.5,30.55,31.45,29655000
2025-12-22,REE,53.3957,53.3957,52.6256,52.9724,303500
2025-12-22,POW,12.25,12.75,12.2,12.7,14589100
2025-12-22,TCB,33.1527,34.4749,33.0548,34.4749,16562200
2025-12-23,MSN,76.3,77.3,75.6,76.1,5203600
2025-12-23,CMG,32.3604,32.7695,31.815,32.1821,232200
2025-12-23,FPT,92.7216,94.5958,92.327,92.7216,6006900
2025-12-23,GMD,58.7939,58.7939,57.8221,57.8221,807300
2025-12-23,HCM,23.1099,23.2574,22.4707,22.6182,12389800
2025-12-23,HPG,24.1475,24.2814,23.7905,23.8807,29588500
2025-12-23,HSG,12.461,12.461,12.1534,12.1534,1667400
2025-12-23,MWG,85.0,88.0,84.9,87.5,13817800
2025-12-23,NLG,32.65,32.65,31.9,31.9,1729500
2025-12-23,PNJ,62.3889,62.4549,61.1345,61.672,394100
2025-12-23,VNM,63.5,64.1,62.3,62.6,4394700
2025-12-23,VHM,108.5,114.9,107.6,114.9,7781700
2025-12-23,VCB,57.8,58.1,57.0,57.2,3147900
2025-12-23,VSC,20.85,21.5,20.7,20.8,6543700
2025-12-23,SSI,31.45,31.6,30.65,30.8,26174900
2025-12-23,REE,53.0534,53.2245,52.54,52.5445,276500
2025-12-23,POW,12.7,12.9,12.55,12.8,8467300
2025-12-23,TCB,34.5693,34.6183,34.0307,34.0831,12785000
2025-12-24,MSN,75.6,76.2,75.1,76.2,3229900
2025-12-24,CMG,32.6331,32.6331,31.7696,32.0003,163900
